Instances,Session,Postcode,attend Latitude,attend Longitude,Date,Number,Location,Aattended,Total attended,Venue,Venue Postcode,venue lat,venue long,Season,Distance,sort order
34,Art Schools,NE13,55.0504869,-1.66671,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,496
19,Art Schools,NE15,55.0044727,-1.77428,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,481
49,Art Schools,NE15,55.0020045,-1.7738,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,511
69,Art Schools,NE15 9XG,54.9970533,-1.7258,30/08/17,5,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,531
67,Art Schools,NE16 5HB,54.9232439,-1.67283,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,529
57,Art Schools,NE16 5HT,54.9375856,-1.67847,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,519
108,Art Schools,NE20,55.0581501,-1.76331,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,570
122,Art Schools,NE21 6EG,54.9538112,-1.73502,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,584
88,Art Schools,NE21 6EZ,54.9531277,-1.73705,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,550
42,Art Schools,NE21 6HA,54.9538824,-1.73379,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,504
84,Art Schools,NE23 6NX,55.0706334,-1.58475,30/08/17,4,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,546
81,Art Schools,NE23 6PS,55.0737264,-1.58611,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,543
111,Art Schools,NE25 0QS,55.0582607,-1.49572,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,573
75,Art Schools,NE25 9TQ,55.0567731,-1.49441,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,537
52,Art Schools,NE26,55.0667846,-1.46851,30/08/17,7,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,514
89,Art Schools,NE26 4RR,55.0667006,-1.46798,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,551
113,Art Schools,NE28 6BY,54.9838747,-1.53964,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,575
17,Art Schools,NE28 7HH,55.0025867,-1.52064,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,479
82,Art Schools,NE29 7EJ,55.0123584,-1.48004,30/08/17,4,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,544
103,Art Schools,NE3 3EU,55.0095314,-1.62915,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,565
29,Art Schools,NE3 3HD,55.0113396,-1.62792,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,491
96,Art Schools,NE3 3HD,55.0111098,-1.62787,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,558
102,Art Schools,NE3 3HD,55.0098318,-1.62894,30/08/17,5,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,564
28,Art Schools,NE3 3HN,55.0119103,-1.6311,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,490
7,Art Schools,NE3 3JA,55.0126808,-1.62856,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,469
91,Art Schools,NE3 5RA,55.032007,-1.63,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,553
18,Art Schools,NE30 2BN,55.0163701,-1.44334,30/08/17,8,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,480
32,Art Schools,NE30 2QN,55.0239302,-1.43675,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,494
93,Art Schools,NE31 2BW,54.9664955,-1.50732,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,555
94,Art Schools,NE31 2DY,54.9654684,-1.505,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,556
27,Art Schools,NE32 5UL,54.9672496,-1.47675,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,489
26,Art Schools,NE32 5UN,54.9694934,-1.47741,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,488
97,Art Schools,NE34,54.9687187,-1.42246,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,559
110,Art Schools,NE34,54.9690587,-1.42166,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,572
98,Art Schools,NE39 2AA,54.9221483,-1.77403,30/08/17,5,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,560
99,Art Schools,NE4 6SS,54.9670105,-1.64192,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,561
72,Art Schools,NE4 7QA,54.9658259,-1.64137,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,534
60,Art Schools,NE4 7RE,54.9657017,-1.63954,30/08/17,4,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,522
109,Art Schools,NE40,54.963576,-1.77719,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,571
22,Art Schools,NE40 4XP,54.9644958,-1.77807,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,484
55,Art Schools,NE41 8DP,54.9748635,-1.81839,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,517
7,Ask the Artist,NE46 2LR,54.964916,-2.11657,30/08/17,4,Offsite,35,35,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Summer 17,,591
45,Art Schools,NE48 1LA,55.1579948,-2.35223,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,507
41,Art Schools,NE5 5JP,54.9986239,-1.69571,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,503
107,Art Schools,NE5 5JT,55.0001013,-1.69705,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,569
47,Art Schools,NE5 5JU,55.0003825,-1.69851,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,509
104,Art Schools,NE5 5JU,55.0006011,-1.69781,30/08/17,7,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,566
31,Art Schools,NE5 5PN,54.9993272,-1.69656,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,493
59,Art Schools,NE5 5PQ,54.9978953,-1.69818,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,521
14,Art Schools,NE5 5PR,54.9989709,-1.69808,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,476
46,Art Schools,NE5 5QB,54.9988133,-1.69821,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,508
48,Art Schools,NE6 4AX,54.9792468,-1.5607,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,510
20,Art Schools,NE6 4AY,54.9774881,-1.55958,30/08/17,7,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,482
119,Art Schools,NE6 4AY,54.9774516,-1.55954,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,581
50,Art Schools,NE6 4BB,54.977586,-1.55787,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,512
66,Art Schools,NE6 4BD,54.9784231,-1.55867,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,528
25,Art Schools,NE6 4BH,54.9800547,-1.5582,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,487
87,Art Schools,NE6 4BN,54.9769425,-1.55968,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,549
39,Art Schools,NE6 4EX,54.9800532,-1.55769,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,501
79,Art Schools,NE6 5AD,54.9810032,-1.58524,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,541
120,Art Schools,NE6 5AQ,54.9802248,-1.59028,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,582
64,Art Schools,NE6 5DD,54.9859182,-1.57104,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,526
9,Art Schools,NE61 4JW,55.1905633,-1.8811,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,471
86,Art Schools,NE61 5RR,55.2371342,-1.61027,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,548
36,Art Schools,NE63 9BQ,55.1823348,-1.56264,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,498
4,Art Schools,NE7 7GG,55.0003759,-1.57302,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,466
40,Art Schools,NE7 7TP,55.0020095,-1.57404,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,502
33,Art Schools,NE8,54.9566925,-1.61067,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,495
8,Ask the Artist,NE8 1RD,54.9534107,-1.60481,30/08/17,3,Offsite,35,35,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Summer 17,,592
101,Art Schools,NE8 1UY,54.956277,-1.61092,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,563
76,Art Schools,NE8 1XN,54.955232,-1.61322,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,538
71,Art Schools,NE9,54.9233847,-1.58171,30/08/17,5,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,533
2,Ask the Artist,NE9 5ED,54.9467245,-1.59546,30/08/17,,Offsite,35,35,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Summer 17,,586
1,Ask the Artist,NE9 5JW,54.9462843,-1.59076,30/08/17,,Offsite,35,35,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Summer 17,,585
4,Ask the Artist,NE9 6TP,54.9340613,-1.58835,30/08/17,,Offsite,35,35,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Summer 17,,588
6,Ask the Artist,NE9 6TQ,54.9355345,-1.58909,30/08/17,3,Offsite,35,35,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Summer 17,,590
3,Ask the Artist,NE9 6TU,54.9321396,-1.5948,30/08/17,,Offsite,35,35,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Summer 17,,587
13,Art Schools,NE9 7DU,54.921593,-1.5831,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,475
105,Art Schools,NE9 7DX,54.9232387,-1.58448,30/08/17,5,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,567
21,Art Schools,NG11,52.8786966,-1.20895,30/08/17,,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,483
24,Art Schools,NR9 4DU,52.6217715,1.07164,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,486
6,Art Schools,SA12 8AH,51.6098295,-3.80123,30/08/17,2,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,468
56,Art Schools,SK7,53.3642796,-2.15577,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,518
35,Art Schools,SN6 8EJ,51.5979686,-1.65277,30/08/17,4,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,497
83,Art Schools,SO53,50.9833771,-1.39407,30/08/17,5,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,545
65,Art Schools,SR1 2AW,54.9075432,-1.37348,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,527
23,Art Schools,SR6 7JS,54.9468394,-1.37812,30/08/17,4,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,485
43,Art Schools,SR6 7JT,54.9480741,-1.38022,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,505
11,Art Schools,SS5 5AJ,51.6096034,0.65046,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,473
114,Art Schools,SS9 5PF,51.5645186,0.65199,30/08/17,4,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,576
30,Art Schools,SW7,51.4952389,-0.18387,30/08/17,4,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,492
73,Art Schools,TD15 2TH,55.7174068,-2.03324,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,535
44,Art Schools,TS2,54.5972185,-1.21257,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,506
63,Art Schools,WF17 7HP,53.7129875,-1.64899,30/08/17,4,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,525
115,Art Schools,YO21 2NQ,54.4517783,-0.92302,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,577
117,Art Schools,YO21 2NQ,54.452553,-0.92184,30/08/17,5,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,579
118,Art Schools,YO21 2NQ,54.4516816,-0.92265,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,580
116,Art Schools,YO22,54.4094093,-0.65626,30/08/17,1,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,578
68,Art Schools,YO24 1XA,53.9363785,-1.10976,30/08/17,3,Offsite,411,411,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,530
72,Art Schools,BA1 8AR,51.4174445,-2.35987,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,664
25,Art Schools,BN3 6HZ,50.8357267,-0.17239,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,617
36,Art Schools,BT60 3AQ,54.2701225,-6.68871,31/08/17,,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,628
33,Art Schools,CA11 0RB,54.6423312,-2.88641,31/08/17,5,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,625
131,Art Schools,CA3 9HW,54.9142214,-2.9296,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,723
45,Art Schools,CA8 2BX,54.9745083,-2.67123,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,637
107,Art Schools,CR6 9PJ,51.316683,-0.01239,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,699
106,Art Schools,CV23 9HD,52.3795931,-1.34697,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,698
129,Art Schools,CV23 9HD,52.3808493,-1.3485,31/08/17,6,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,721
53,Art Schools,DH1,54.7859612,-1.56954,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,645
11,Art Schools,DH1 2HN,54.7821403,-1.5381,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,603
14,Ask the Artist,DH1 3RR,54.7664813,-1.58741,31/08/17,3,Offsite,12,12,Thought Foundation,DH3 2TB,54.88849,-1.57693,Summer 17,,740
112,Art Schools,DH1 5TE,54.7864443,-1.56771,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,704
54,Art Schools,DH1 5TE,54.7853465,-1.56685,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,646
19,Art Schools,DH4 5JY,54.8519713,-1.49141,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,611
116,Art Schools,DH5 9PQ,54.8252287,-1.45376,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,708
55,Art Schools,DH5 9PW,54.8241804,-1.45577,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,647
136,Art Schools,DH6 4QD,54.7433325,-1.48542,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,728
6,Art Schools,DH8,54.8346821,-1.96663,31/08/17,6,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,598
87,Art Schools,DH8,54.8355826,-1.9687,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,679
7,Art Schools,DH8 8TF,54.8588206,-1.85286,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,599
52,Art Schools,DH9,54.8713838,-1.71009,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,644
139,Art Schools,DH9,54.8710887,-1.71069,31/08/17,8,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,731
42,Art Schools,DH9 8AU,54.8735585,-1.70807,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,634
128,Art Schools,DH9 9TJ,54.8853859,-1.72538,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,720
118,Art Schools,DL1,54.5437055,-1.52557,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,710
132,Art Schools,DL14,54.6529143,-1.723,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,724
121,Art Schools,DL2 3UJ,54.5749326,-1.67616,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,713
24,Art Schools,DL3 0UR,54.5516547,-1.57579,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,616
117,Art Schools,DN9,53.4968294,-0.89007,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,709
137,Art Schools,E17 4SL,51.5889913,-0.01722,31/08/17,5,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,729
81,Art Schools,G14 0AX,55.8770131,-4.34683,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,673
114,Art Schools,KA10 7HA,55.5487146,-4.62601,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,706
123,Art Schools,M21 8XW,53.4386009,-2.26799,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,715
43,Art Schools,M28 1ZE,53.5080282,-2.41362,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,635
8,Art Schools,M41 5DU,53.4481933,-2.37283,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,600
29,Art Schools,NE1,54.9764915,-1.60948,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,621
124,Art Schools,NE1,54.9753103,-1.6112,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,716
135,Art Schools,NE1,54.9736085,-1.61165,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,727
15,Art Schools,NE1 8JF,54.9771228,-1.61112,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,607
109,Art Schools,NE10 8UN,54.944956,-1.54216,31/08/17,6,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,701
30,Art Schools,NE10 8XB,54.9464757,-1.54212,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,622
94,Art Schools,NE11,54.9188162,-1.63017,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,686
95,Art Schools,NE11,54.9188543,-1.63202,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,687
103,Art Schools,NE12,55.0240275,-1.55999,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,695
90,Art Schools,NE12 7AX,55.0239654,-1.56151,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,682
127,Art Schools,NE12 9BB,55.02374,-1.56319,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,719
51,Art Schools,NE15,55.0026572,-1.7717,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,643
31,Art Schools,NE15 0HF,55.0044888,-1.77166,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,623
130,Art Schools,NE16 5DP,54.9176514,-1.68666,31/08/17,5,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,722
13,Ask the Artist,NE16 5RT,54.9371071,-1.6862,31/08/17,4,Offsite,12,12,Thought Foundation,DH3 2TB,54.88849,-1.57693,Summer 17,,739
77,Art Schools,NE2,54.9845789,-1.60989,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,669
16,Art Schools,NE2 3AD,54.9866006,-1.61233,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,608
138,Art Schools,NE2 4RP,54.9850257,-1.61234,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,730
86,Art Schools,NE20,55.0572914,-1.76352,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,678
126,Art Schools,NE20,55.057273,-1.76344,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,718
144,Art Schools,NE20,55.0599658,-1.76262,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,736
96,Art Schools,NE21 6EJ,54.9525583,-1.73633,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,688
98,Art Schools,NE21 6ER,54.9527624,-1.73442,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,690
4,Art Schools,NE23,55.0712932,-1.58459,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,596
134,Art Schools,NE23 6NX,55.0707101,-1.58462,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,726
97,Art Schools,NE23 6PQ,55.0711034,-1.585,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,689
75,Art Schools,NE23 6PR,55.0725014,-1.58598,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,667
62,Art Schools,NE24 4QH,55.1152205,-1.53175,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,654
63,Art Schools,NE24 4QQ,55.1157942,-1.53386,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,655
105,Art Schools,NE24 4QX,55.1173242,-1.53259,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,697
68,Art Schools,NE25,55.0581962,-1.49334,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,660
59,Art Schools,NE25 9TQ,55.0555419,-1.49593,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,651
65,Art Schools,NE25 9TQ,55.0551687,-1.49525,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,657
21,Art Schools,NE26,55.0673484,-1.46824,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,613
74,Art Schools,NE26,55.0677649,-1.46831,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,666
61,Art Schools,NE28 7HF,54.9998283,-1.51891,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,653
