,Date,Terminal ref,Terminal number,Unnamed: 3,Unnamed: 4,Type,ref,Unnamed: 7,status,Auth,Unnamed: 10,Value,Unnamed: 12,Donation Date,Hour,Day,Week,Month
1302,06/10/17 14:40,10781204,1,,,Visa,446291 - 594ca1dc35fdbb8b0913d7043832388d781565a0,,Committed,Offline Authorisation,,3.0,,2017-06-10 14:40:00,14,5,23,6
1303,06/10/17 15:44,10781205,2,,,Visa,483204 - 37585335691c5a6647266cf0d14de500031ffb07,,Committed,Authorisation,,3.0,,2017-06-10 15:44:00,15,5,23,6
1304,07/10/17 12:19,10781205,2,,,MasterCard,535420 - 11c708df24eafd942415fa5e9e6d93b90c99948a,,Committed,Authorisation,,3.0,,2017-07-10 12:19:00,12,0,28,7
1305,07/10/17 14:10,10781204,1,,,Visa,475130 - e59318d308cd87ad1571c2411663f9f788ae5226,,Committed,Offline Authorisation,,3.0,,2017-07-10 14:10:00,14,0,28,7
1306,07/10/17 14:15,10781204,1,,,Visa,481819 - 474aa38a091d3d883df86c596aab764ee61d5eb3,,Committed,Authorisation,,3.0,,2017-07-10 14:15:00,14,0,28,7
1307,07/10/17 14:15,10781204,1,,,Visa,483215 - 48c2baaa09626ddda596a4f1307ea7d63b5f2f43,,Committed,Authorisation,,3.0,,2017-07-10 14:15:00,14,0,28,7
1308,07/10/17 14:28,10781205,2,,,MasterCard,542011 - 7ceed148d2f2b8bd439384e8ce3ca539e7030885,,Committed,Offline Authorisation,,3.0,,2017-07-10 14:28:00,14,0,28,7
1309,07/10/17 14:28,10781205,2,,,MasterCard,542011 - 7ceed148d2f2b8bd439384e8ce3ca539e7030885,,Committed,Offline Authorisation,,3.0,,2017-07-10 14:28:00,14,0,28,7
1310,07/10/17 14:55,10781205,2,,,Visa,475144 - 7ca75397b68a24da4137b948dd5d41c538343172,,Committed,Offline Authorisation,,3.0,,2017-07-10 14:55:00,14,0,28,7
1311,07/10/17 15:00,10781204,1,,,Visa,483192 - 2a10acc7f3efc3d9a03c5d2e8694ac0714a57bb4,,Committed,Authorisation,,3.0,,2017-07-10 15:00:00,15,0,28,7
1312,07/10/17 15:22,10781205,2,,,Visa,453978 - 09e40ee77d4965c9ddd2edfc8477d1f2b4f5a228,,Committed,Offline Authorisation,,3.0,,2017-07-10 15:22:00,15,0,28,7
1313,08/10/17 11:08,10781204,1,,,Visa,465859 - 29d8a899737bbb7b64541a9ca4de1fab41e67ca6,,Committed,Authorisation,,3.0,,2017-08-10 11:08:00,11,3,32,8
1314,08/10/17 12:33,10781204,1,,,Visa,446291 - 151537bfd8e840eb211d804098bd3dec32d6ded9,,Committed,Offline Authorisation,,3.0,,2017-08-10 12:33:00,12,3,32,8
1315,08/10/17 13:30,10781204,1,,,Visa,483204 - 6d07214f3f2718dfb5e72a6cd0b84f0b6aa17fca,,Committed,Authorisation,,3.0,,2017-08-10 13:30:00,13,3,32,8
1316,08/10/17 14:22,10781204,1,,,Visa,482179 - 32b96072bf1f42a66a268e2eaddc797cbe606a68,,Committed,Authorisation,,3.0,,2017-08-10 14:22:00,14,3,32,8
1317,08/10/17 15:18,10781204,1,,,Visa,465942 - 060c7c9aea07bd061c43b93a8d51cc043855d7a3,,Committed,Offline Authorisation,,3.0,,2017-08-10 15:18:00,15,3,32,8
1318,08/10/17 17:43,10781204,1,,,MasterCard,518652 - df0e4e6f5a238ec36ffec25e68ca3144ef055727,,Committed,Authorisation,,3.0,,2017-08-10 17:43:00,17,3,32,8
1319,09/10/17 17:05,10781205,2,,,Visa,465923 - 91d5e6728240dd7edc866732c15a56a934cf0a97,,Committed,Offline Authorisation,,3.0,,2017-09-10 17:05:00,17,6,36,9
1320,10/10/17 11:40,10781204,1,,,Visa,454742 - e3bfef7687cdc748fd27165267ad8c5ff711fb05,,Committed,Offline Authorisation,,3.0,,2017-10-10 11:40:00,11,1,41,10
1321,10/10/17 13:49,10781205,2,,,Visa,492917 - 012629bd38cf1e92ffc3de0697136d5cdd609472,,Committed,Authorisation,,3.0,,2017-10-10 13:49:00,13,1,41,10
1322,10/10/17 16:02,10781204,1,,,Visa,424495 - 813e8483fc0ef23e0de7576326f2f6963586d308,,Committed,Authorisation,,3.0,,2017-10-10 16:02:00,16,1,41,10
1323,11/10/17 10:04,10781205,2,,,Visa,476248 - 6195b8125954a278babd9c3b1526eda1d48de09d,,Committed,Offline Authorisation,,3.0,,2017-11-10 10:04:00,10,4,45,11
1324,11/10/17 10:04,10781205,2,,,Visa,465859 - 7582eae4a80c6cca12c496ed9c3cbb84c4e14a35,,Committed,Authorisation,,3.0,,2017-11-10 10:04:00,10,4,45,11
1325,11/10/17 13:47,10781204,1,,,Visa,492947 - 39dfa55283318d31afe5a3ff4a0e3253e2045e43,,Committed,Offline Authorisation,,3.0,,2017-11-10 13:47:00,13,4,45,11
1326,12/10/17 15:00,10781205,2,,,Visa,465863 - 904b0e8f3145f797aef7ac698f33ee623b86ab91,,Committed,Authorisation,,3.0,,2017-12-10 15:00:00,15,6,49,12
1327,12/10/17 15:50,10781204,1,,,Visa,475130 - 77bf3f680d135c03c5a0f017e13016d0a4785bb9,,Committed,Offline Authorisation,,3.0,,2017-12-10 15:50:00,15,6,49,12
1328,12/10/17 16:53,10781205,2,,,Visa,465944 - 51b6fd992d13fa693fb254f86bcd931796558d67,,Committed,Offline Authorisation,,3.0,,2017-12-10 16:53:00,16,6,49,12
1329,13/10/17 12:40,10781204,1,,,Visa,475129 - 69be86e55f2f7b1d0eb179c68a4bbcc206ba9572,,Committed,Offline Authorisation,,3.0,,2017-10-13 12:40:00,12,4,41,10
1330,14/10/17 12:23,10781204,1,,,Visa,465944 - ffeeae89101150b85ac054f8625e928f11d2fbb0,,Committed,Offline Authorisation,,3.0,,2017-10-14 12:23:00,12,5,41,10
1331,14/10/17 12:42,10781205,2,,,Visa,476367 - cf39da87bbef9b83a039ae289a2dcb8a93bf1814,,Committed,Offline Authorisation,,3.0,,2017-10-14 12:42:00,12,5,41,10
1332,14/10/17 13:00,10781204,1,,,Visa,465946 - 765db0127d6d61adc64036365eed156b1e37d9f0,,Committed,Offline Authorisation,,3.0,,2017-10-14 13:00:00,13,5,41,10
1333,14/10/17 13:38,10781204,1,,,MasterCard,521754 - 6f75179a226fff9856a84f6b4ae3e2c6aaa86a74,,Committed,Authorisation,,3.0,,2017-10-14 13:38:00,13,5,41,10
1334,14/10/17 14:22,10781204,1,,,Visa,465944 - 195427aaab6332afadba4a251730e69ace666be5,,Committed,Offline Authorisation,,3.0,,2017-10-14 14:22:00,14,5,41,10
1335,14/10/17 14:32,10781204,1,,,Visa,492181 - 276ac074f37f3b2ce141761081e5cd0a8c5d8cf2,,Committed,Offline Authorisation,,3.0,,2017-10-14 14:32:00,14,5,41,10
1336,14/10/17 14:33,10781204,1,,,Visa,492181 - 7d5067934c8a2b1555869fb30aac52562ccd6bd1,,Committed,Offline Authorisation,,3.0,,2017-10-14 14:33:00,14,5,41,10
1337,14/10/17 16:51,10781205,2,,,MasterCard,545442 - 7d96c64fe787fd03b289ac6f792269648348fab1,,Committed,Authorisation,,3.0,,2017-10-14 16:51:00,16,5,41,10
1338,15/10/17 11:14,10781204,1,,,Visa,446291 - 2a7258322a258ac6a1849a38f2c9ad15876993e4,,Committed,Offline Authorisation,,3.0,,2017-10-15 11:14:00,11,6,41,10
1339,15/10/17 12:07,10781205,2,,,Visa,446274 - a07081b91a3ed94be27fc3be04acd1887355d928,,Committed,Offline Authorisation,,3.0,,2017-10-15 12:07:00,12,6,41,10
1340,15/10/17 12:11,10781204,1,,,Visa,465942 - a2849f39304963f4328e634a6760ac6e80fade6e,,Committed,Offline Authorisation,,3.0,,2017-10-15 12:11:00,12,6,41,10
1341,15/10/17 12:22,10781204,1,,,Visa,446291 - 6fb8da2df1093b69f900c49091646f3470b0f13a,,Committed,Offline Authorisation,,3.0,,2017-10-15 12:22:00,12,6,41,10
1342,15/10/17 13:13,10781204,1,,,Visa,465942 - 586916491371969b290a205b42f4ac9eb69f07ee,,Committed,Offline Authorisation,,3.0,,2017-10-15 13:13:00,13,6,41,10
1343,16/10/17 11:14,10781205,2,,,Visa,446291 - b272f93bec8b442ccb201f7a15f200147df4be29,,Committed,Offline Authorisation,,3.0,,2017-10-16 11:14:00,11,0,42,10
1344,16/10/17 12:07,10781205,2,,,Visa,483192 - 9cb075d98cd0392b66f710186ca752ef564982df,,Committed,Authorisation,,3.0,,2017-10-16 12:07:00,12,0,42,10
1345,16/10/17 16:27,10781205,2,,,Visa,465942 - 85b3f5b04a998a8c4c2ca9d70a2a55bd5febbae2,,Committed,Offline Authorisation,,3.0,,2017-10-16 16:27:00,16,0,42,10
1346,19/10/17 12:34,10781204,1,,,Visa,482871 - 9ec169198ed9589be7ec3b9d9096e8a67edf2980,,Committed,Authorisation,,3.0,,2017-10-19 12:34:00,12,3,42,10
1347,20/10/17 10:37,10781205,2,,,Visa,475126 - 1fca884ab7f76f68ae1b9b3fb61b56fd506da05e,,Committed,Offline Authorisation,,3.0,,2017-10-20 10:37:00,10,4,42,10
1348,20/10/17 10:37,10781205,2,,,Visa,475126 - 1fca884ab7f76f68ae1b9b3fb61b56fd506da05e,,Committed,Offline Authorisation,,3.0,,2017-10-20 10:37:00,10,4,42,10
1349,20/10/17 14:43,10781205,2,,,Visa,465944 - f4a61c3d38409e714485b4bdb15277824419ed10,,Committed,Offline Authorisation,,3.0,,2017-10-20 14:43:00,14,4,42,10
1350,20/10/17 16:50,10781204,1,,,Visa,481564 - f8afd0c8400233e0ab7a24c44a0b9621bef7e2d7,,Committed,Authorisation,,3.0,,2017-10-20 16:50:00,16,4,42,10
1351,21/10/17 10:35,10781205,2,,,Visa,475114 - 891b52a004f9fe7e730763dccae9683a4efd4754,,Committed,Offline Authorisation,,3.0,,2017-10-21 10:35:00,10,5,42,10
1352,21/10/17 10:49,10781205,2,,,Visa,446291 - 99a7490fd2c266a4bd88ce1cd5427511ac789a2e,,Committed,Offline Authorisation,,3.0,,2017-10-21 10:49:00,10,5,42,10
1353,21/10/17 10:53,10781204,1,,,Visa,453979 - 1a3a5d29779024cf0949b3eac9d0e88d2cc88f80,,Committed,Offline Authorisation,,3.0,,2017-10-21 10:53:00,10,5,42,10
1354,21/10/17 11:05,10781204,1,,,Visa,483215 - 95da9476a2c3c4dfb91b390a2dbb558d5e9e199d,,Committed,Authorisation,,3.0,,2017-10-21 11:05:00,11,5,42,10
1355,21/10/17 11:05,10781204,1,,,Visa,483215 - 95da9476a2c3c4dfb91b390a2dbb558d5e9e199d,,Committed,Authorisation,,3.0,,2017-10-21 11:05:00,11,5,42,10
1356,21/10/17 11:06,10781204,1,,,Visa,454313 - 780fe20f181a3869d0af8555517d1e6ca8e277c9,,Committed,Offline Authorisation,,3.0,,2017-10-21 11:06:00,11,5,42,10
1357,21/10/17 12:25,10781204,1,,,Visa,465901 - 128351137a9c47206c4507dcf2e6fbeeca3a9079,,Committed,Offline Authorisation,,3.0,,2017-10-21 12:25:00,12,5,42,10
1358,21/10/17 12:25,10781204,1,,,Visa,476223 - 364f5a1d50a658ff06ade29daf12c25c21de114d,,Committed,Offline Authorisation,,3.0,,2017-10-21 12:25:00,12,5,42,10
1359,21/10/17 13:03,10781204,1,,,Visa,446292 - 1c4f6ade5d768907afc03cb79c1c374d9fa14de3,,Committed,Offline Authorisation,,3.0,,2017-10-21 13:03:00,13,5,42,10
1360,21/10/17 14:15,10781204,1,,,Visa,475144 - 055550dad2fd7bb5aee434f17ca74ca072982ac1,,Committed,Offline Authorisation,,3.0,,2017-10-21 14:15:00,14,5,42,10
1361,21/10/17 14:47,10781205,2,,,Visa,475129 - c328e340dd966d895c1b00beecb7ccdf62c30eca,,Committed,Offline Authorisation,,3.0,,2017-10-21 14:47:00,14,5,42,10
1362,21/10/17 15:01,10781205,2,,,Visa,475130 - 48483b61560f460a889af4e645ffe4502a889d49,,Committed,Offline Authorisation,,3.0,,2017-10-21 15:01:00,15,5,42,10
1363,21/10/17 15:27,10781205,2,,,Visa,465946 - 27495e930469c8d2f798b650ab687db0e71861f6,,Committed,Offline Authorisation,,3.0,,2017-10-21 15:27:00,15,5,42,10
1364,21/10/17 15:27,10781204,1,,,Visa,465901 - 7582eae4a80c6cca12c496ed9c3cbb84c4e14a35,,Committed,Offline Authorisation,,3.0,,2017-10-21 15:27:00,15,5,42,10
1365,21/10/17 15:46,10781204,1,,,MasterCard,535420 - 21fe1cc45caa371c475d12524326533878f3463c,,Committed,Authorisation,,3.0,,2017-10-21 15:46:00,15,5,42,10
1366,21/10/17 16:50,10781205,2,,,Visa,446291 - ed53f047cbcb60365e2b24c676cea82a528a5b5c,,Committed,Offline Authorisation,,3.0,,2017-10-21 16:50:00,16,5,42,10
1367,22/10/17 10:25,10781205,2,,,MasterCard,545140 - 76e466a92c63b7ebcfd1e5331bb043d820234b04,,Committed,Offline Authorisation,,3.0,,2017-10-22 10:25:00,10,6,42,10
1368,22/10/17 10:42,10781205,2,,,MasterCard,518652 - 4dea86950d0908f10bb5d6b3481f77c06b1be79f,,Committed,Authorisation,,3.0,,2017-10-22 10:42:00,10,6,42,10
1369,22/10/17 11:10,10781205,2,,,MasterCard,535420 - 0e10b63ef2843f5ec589429328b5d42113d9eb18,,Committed,Authorisation,,3.0,,2017-10-22 11:10:00,11,6,42,10
1370,22/10/17 11:50,10781204,1,,,MasterCard,545442 - b629ed465a0f231fc0c1d78493f4729bfde334d7,,Committed,Authorisation,,3.0,,2017-10-22 11:50:00,11,6,42,10
1371,22/10/17 14:43,10781205,2,,,Visa,475144 - 8e338d1c36d173dba11c9a6928fe02a445b39b12,,Committed,Offline Authorisation,,3.0,,2017-10-22 14:43:00,14,6,42,10
1372,22/10/17 15:13,10781205,2,,,Visa,476248 - 189dfab3335a729ceec7f86495df5620235b5882,,Committed,Offline Authorisation,,3.0,,2017-10-22 15:13:00,15,6,42,10
1373,22/10/17 15:36,10781204,1,,,Visa,481876 - 541f30554e2caa245dbe67fc4a03cb8c01a23c1a,,Committed,Authorisation,,3.0,,2017-10-22 15:36:00,15,6,42,10
1374,23/10/17 10:43,10781204,1,,,Visa,465946 - 77222f7761d86908d63224abf8556af795703648,,Committed,Offline Authorisation,,3.0,,2017-10-23 10:43:00,10,0,43,10
1375,23/10/17 11:07,10781205,2,,,MasterCard,552188 - e1ee22a352fe1db869bffdf3902df8a3f8f34d65,,Committed,Authorisation,,3.0,,2017-10-23 11:07:00,11,0,43,10
1376,23/10/17 11:20,10781204,1,,,Visa,475114 - 16d2310dc2662228e5959c7546af5d51fd967934,,Committed,Offline Authorisation,,3.0,,2017-10-23 11:20:00,11,0,43,10
1377,23/10/17 11:20,10781204,1,,,MasterCard,545100 - a385d9e8d3b9d07483e610819de992510883b36b,,Committed,Offline Authorisation,,3.0,,2017-10-23 11:20:00,11,0,43,10
1378,23/10/17 11:26,10781205,2,,,Visa,483215 - 7b81d1afabea366a21dd3c62254e9d96a4c5d491,,Committed,Authorisation,,3.0,,2017-10-23 11:26:00,11,0,43,10
1379,23/10/17 11:27,10781205,2,,,Visa,481893 - 5b366e82958b9fc36081b93ab99568acb64f6659,,Committed,Authorisation,,3.0,,2017-10-23 11:27:00,11,0,43,10
1380,23/10/17 11:46,10781204,1,,,Visa,492914 - 9dc3c659f9881e409bf1b5648bd1c3728a287e79,,Committed,Offline Authorisation,,3.0,,2017-10-23 11:46:00,11,0,43,10
1381,23/10/17 11:49,10781204,1,,,Visa,475144 - a80671a2f71df69ad1f96436e05773e0e0db3ebf,,Committed,Offline Authorisation,,3.0,,2017-10-23 11:49:00,11,0,43,10
1382,23/10/17 15:44,10781205,2,,,Visa,465859 - abb7aaaaca1e6c3a51070ebfe1e20917728f5bf6,,Committed,Authorisation,,3.0,,2017-10-23 15:44:00,15,0,43,10
1383,24/10/17 12:52,10781205,2,,,MasterCard,546096 - 7093f621b70ae5c42a22da33ec80d366e68566f1,,Committed,Authorisation,,3.0,,2017-10-24 12:52:00,12,1,43,10
1384,24/10/17 12:53,10781205,2,,,Visa,465944 - 0cff4da89b87b42305fea07184b65fcca661724b,,Committed,Offline Authorisation,,3.0,,2017-10-24 12:53:00,12,1,43,10
1385,24/10/17 16:00,10781205,2,,,Visa,446291 - ad594c59413256395df26a21339e8e16e2f2e152,,Committed,Offline Authorisation,,3.0,,2017-10-24 16:00:00,16,1,43,10
1386,25/10/17 13:01,10781204,1,,,MasterCard,529932 - 095719a3ff80cb6c8ac4e0e7b8e7da0881234a18,,Committed,Offline Authorisation,,3.0,,2017-10-25 13:01:00,13,2,43,10
1387,25/10/17 14:57,10781205,2,,,Visa,446291 - ecd03d5125ae3197c8df37622b8a4e7514e1b3a2,,Committed,Offline Authorisation,,3.0,,2017-10-25 14:57:00,14,2,43,10
1388,26/10/17 11:50,10781205,2,,,Visa,481915 - b9ba2e4dc4732c9114cb035fea22fb41dbdbd067,,Committed,Authorisation,,3.0,,2017-10-26 11:50:00,11,3,43,10
1389,26/10/17 13:50,10781205,2,,,Visa,454742 - ba36687c762b89d564db272299d5b01252ef94ab,,Committed,Offline Authorisation,,3.0,,2017-10-26 13:50:00,13,3,43,10
1390,26/10/17 13:50,10781205,2,,,Visa,454742 - ba36687c762b89d564db272299d5b01252ef94ab,,Committed,Offline Authorisation,,3.0,,2017-10-26 13:50:00,13,3,43,10
1391,27/10/17 10:53,10781205,2,,,Visa,483205 - 5c36a01dac388a87eeec89d3501710fbdb012c62,,Committed,Authorisation,,3.0,,2017-10-27 10:53:00,10,4,43,10
1392,27/10/17 17:31,10781204,1,,,Visa,475142 - f5a6fe40024c28967a354e591bb9fa21b784bf00,,Committed,Authorisation,,3.0,,2017-10-27 17:31:00,17,4,43,10
1393,28/10/17 10:35,10781204,1,,,Visa,465944 - a128426846ae352e8649434efb8dc32db141da8d,,Committed,Offline Authorisation,,3.0,,2017-10-28 10:35:00,10,5,43,10
1394,28/10/17 12:03,10781204,1,,,Visa,476367 - a4f9accf9c91e29d8df9036160301f37dc3982c0,,Committed,Offline Authorisation,,3.0,,2017-10-28 12:03:00,12,5,43,10
1395,28/10/17 14:07,10781204,1,,,Visa,475130 - d3ca45c909afe56d2c4ecb58e7b4541381084dbd,,Committed,Offline Authorisation,,3.0,,2017-10-28 14:07:00,14,5,43,10
1396,28/10/17 15:10,10781204,1,,,Visa,465944 - e96d256ae8de44bad5c386ef3e08ec105941db63,,Committed,Offline Authorisation,,3.0,,2017-10-28 15:10:00,15,5,43,10
1397,28/10/17 15:11,10781204,1,,,Visa,465944 - e96d256ae8de44bad5c386ef3e08ec105941db63,,Committed,Offline Authorisation,,3.0,,2017-10-28 15:11:00,15,5,43,10
1398,28/10/17 15:35,10781204,1,,,Visa,481694 - 6b6d41eb529db021f57a81b33fdfd65d296485da,,Committed,Authorisation,,3.0,,2017-10-28 15:35:00,15,5,43,10
1399,28/10/17 16:38,10781204,1,,,Visa,481897 - c94ba48c5062f8139f652888c6db4c8cb56fdf70,,Committed,Authorisation,,3.0,,2017-10-28 16:38:00,16,5,43,10
1400,28/10/17 16:49,10781204,1,,,Visa,482178 - 5378c3d8a9417d31d1abdb3da9ffb909420656eb,,Committed,Authorisation,,3.0,,2017-10-28 16:49:00,16,5,43,10
1401,29/10/17 11:48,10781204,1,,,Visa,465946 - 9fd3de80bf2ee22fb667b609871475539ea0a9fd,,Committed,Offline Authorisation,,3.0,,2017-10-29 11:48:00,11,6,43,10
1402,29/10/17 13:13,10781205,2,,,Visa,454313 - 25c977c6c0b8c9afd3b7ea38d491cfa492bb1991,,Committed,Offline Authorisation,,3.0,,2017-10-29 13:13:00,13,6,43,10
1403,29/10/17 13:18,10781204,1,,,Visa,482176 - c931410bddd0827968380d6559effa21a5222ab2,,Committed,Authorisation,,3.0,,2017-10-29 13:18:00,13,6,43,10
1404,29/10/17 13:46,10781205,2,,,Visa,492182 - 9260e944fa2aaadfe51a73af779a741239bf22e7,,Committed,Offline Authorisation,,3.0,,2017-10-29 13:46:00,13,6,43,10
1405,29/10/17 16:18,10781204,1,,,Visa,481693 - f94ad4f1c2806cbb1269483ec338538beb996af8,,Committed,Authorisation,,3.0,,2017-10-29 16:18:00,16,6,43,10
1406,30/10/17 14:47,10781205,2,,,Maestro,673720 - 2ec22303caffe3c4a2a675a85aa5bde87da43c8a,,Committed,Authorisation,,3.0,,2017-10-30 14:47:00,14,0,44,10
1407,30/10/17 15:41,10781205,2,,,Visa,465942 - f3cacd2916ad2653ca990cb563ab8e1c08772e10,,Committed,Offline Authorisation,,3.0,,2017-10-30 15:41:00,15,0,44,10
1408,30/10/17 16:31,10781204,1,,,Visa,450198 - 8350b098bf872d33fdffacde665912df279aa0cc,,Committed,Offline Authorisation,,3.0,,2017-10-30 16:31:00,16,0,44,10
1409,31/10/17 10:28,10781204,1,,,Visa,465944 - 9fb761e020658b9cef1d263b6cc0f7a2f86a145d,,Committed,Offline Authorisation,,3.0,,2017-10-31 10:28:00,10,1,44,10
1410,31/10/17 15:27,10781205,2,,,Visa,475129 - 84a36e2847c33ac03a7223b57b0c864b80ab26c8,,Committed,Offline Authorisation,,3.0,,2017-10-31 15:27:00,15,1,44,10
1411,01/11/17 14:01,10781204,1,,,Visa,465946 - 0ad0144e12526132b8bd147b23f0b12e971796f6,,Committed,Offline Authorisation,,3.0,,2017-01-11 14:01:00,14,2,2,1
1412,02/11/17 11:59,10781205,2,,,Visa,483215 - 09820cae9d5ca6b44340cf9798741278aaf7baed,,Committed,Authorisation,,3.0,,2017-02-11 11:59:00,11,5,6,2
1413,03/11/17 14:26,10781205,2,,,MasterCard,535420 - 75abd509ac8041846187148ea7b4047bc78d37bd,,Committed,Authorisation,,3.0,,2017-03-11 14:26:00,14,5,10,3
1414,03/11/17 15:49,10781205,2,,,Visa,481915 - 86d9086e0f6ed0514a41cb6af822de7a283e1564,,Committed,Authorisation,,3.0,,2017-03-11 15:49:00,15,5,10,3
1415,04/11/17 10:20,10781204,1,,,Visa,465946 - 787681b6972297329ccbf235d1bd97c5f043a429,,Committed,Offline Authorisation,,3.0,,2017-04-11 10:20:00,10,1,15,4
1416,04/11/17 10:20,10781204,1,,,Visa,455206 - 75b882f5be3f32e7b7e1a792054653b57716d37d,,Committed,Offline Authorisation,,3.0,,2017-04-11 10:20:00,10,1,15,4
1417,04/11/17 11:06,10781205,2,,,Visa,492182 - 6a0129d59aa4967c0627c4c0803ae1a9a49f6ddd,,Committed,Offline Authorisation,,3.0,,2017-04-11 11:06:00,11,1,15,4
1418,04/11/17 11:58,10781204,1,,,Visa,475144 - bd33e13f1bcaf70f29a1f1f2f0169928625853f4,,Committed,Offline Authorisation,,3.0,,2017-04-11 11:58:00,11,1,15,4
1419,04/11/17 12:25,10781205,2,,,MasterCard,545140 - f86462d8d48519c47f6f84887bafc05c4145f83c,,Committed,Offline Authorisation,,3.0,,2017-04-11 12:25:00,12,1,15,4
1420,04/11/17 12:55,10781204,1,,,Visa,483215 - 0647b28d06f8f486868466588e51798adf4ed586,,Committed,Authorisation,,3.0,,2017-04-11 12:55:00,12,1,15,4
1421,04/11/17 13:54,10781204,1,,,Visa,483215 - 3b12993c073623489beeecdeb9bf8ac9d77d7212,,Committed,Authorisation,,3.0,,2017-04-11 13:54:00,13,1,15,4
1422,04/11/17 15:05,10781204,1,,,Visa,446291 - 76a5f3914d7a97030e372aedab04789907698ea6,,Committed,Offline Authorisation,,3.0,,2017-04-11 15:05:00,15,1,15,4
1423,05/11/17 11:55,10781205,2,,,Visa,454742 - 6dec29b27b448e25fe55e8e0b09d3845f2b286d6,,Committed,Offline Authorisation,,3.0,,2017-05-11 11:55:00,11,3,19,5
1424,05/11/17 15:29,10781204,1,,,Visa,498824 - 8c3debc58fbebb279c761c4d69c1f62f91e2ef71,,Committed,Offline Authorisation,,3.0,,2017-05-11 15:29:00,15,3,19,5
1425,06/11/17 11:57,10781205,2,,,Visa,456735 - f53564a7030051c7c03d7f32164cad59ec5298b7,,Committed,Offline Authorisation,,3.0,,2017-06-11 11:57:00,11,6,23,6
1426,06/11/17 15:58,10781204,1,,,MasterCard,528013 - d00584874546599a89371acc75373a23bb6b4eea,,Committed,Authorisation,,3.0,,2017-06-11 15:58:00,15,6,23,6
1427,07/11/17 14:34,10781204,1,,,Visa,482181 - ba801e780b399d6337a03689e75b8c03aa57d3a9,,Committed,Authorisation,,3.0,,2017-07-11 14:34:00,14,1,28,7
1428,07/11/17 14:35,10781204,1,,,Visa,482183 - a5ddbcb86d02b6aaea134a24424beef672eafb08,,Committed,Authorisation,,3.0,,2017-07-11 14:35:00,14,1,28,7
1429,08/11/17 14:30,10781204,1,,,Visa,424496 - de5611d98ec28ce6420e2d8de0b18245ca8d4859,,Committed,Authorisation,,3.0,,2017-08-11 14:30:00,14,4,32,8
1430,08/11/17 14:32,10781204,1,,,Visa,481891 - a7d3048f93d82e2e3dd337ea701ef07704939a3b,,Committed,Authorisation,,3.0,,2017-08-11 14:32:00,14,4,32,8
1431,08/11/17 16:14,10781205,2,,,Visa,465858 - eaeea4d6fc9e54f0ff16c4f4591ee7652580aaa3,,Committed,Authorisation,,3.0,,2017-08-11 16:14:00,16,4,32,8
1432,09/11/17 10:34,10781204,1,,,MasterCard,540453 - df8d8fce31b05f9f7da30ccd948575d6bad9c0ab,,Committed,Authorisation,,3.0,,2017-09-11 10:34:00,10,0,37,9
1433,09/11/17 12:11,10781204,1,,,Visa,483215 - 5ae1d1113e65fda41e7281f9e7fff187b0e02405,,Committed,Authorisation,,3.0,,2017-09-11 12:11:00,12,0,37,9
1434,10/11/17 12:09,10781205,2,,,Visa,465946 - 69a65d9cac8ba2a613fe87ae3560cd14c7111778,,Committed,Offline Authorisation,,3.0,,2017-10-11 12:09:00,12,2,41,10
1435,10/11/17 12:23,10781204,1,,,Visa,465944 - 0ffceb2f501d4fb0ff5ab454cbaa79936be35b3a,,Committed,Offline Authorisation,,3.0,,2017-10-11 12:23:00,12,2,41,10
1436,10/11/17 14:19,10781204,1,,,Visa,475129 - f6286e348ddae5e2c49ba2fe38f065350f892fc1,,Committed,Offline Authorisation,,3.0,,2017-10-11 14:19:00,14,2,41,10
1437,11/11/17 10:23,10781205,2,,,Visa,483204 - aba3f3cff6a61127fee6af84d9be2c9187910a08,,Committed,Authorisation,,3.0,,2017-11-11 10:23:00,10,5,45,11
1438,11/11/17 12:58,10781204,1,,,MasterCard,545140 - af995a367faedef91533c9430d9aabbb2dc88f81,,Committed,Offline Authorisation,,3.0,,2017-11-11 12:58:00,12,5,45,11
1439,11/11/17 13:50,10781204,1,,,Visa,476223 - 8a485a0ef914c8f42f9d9d16c568f9bda888febd,,Committed,Offline Authorisation,,3.0,,2017-11-11 13:50:00,13,5,45,11
1440,11/11/17 13:50,10781204,1,,,MasterCard,557351 - 57440b8079f1f30c079bbc3fd0c68f6f2b79e938,,Committed,Authorisation,,3.0,,2017-11-11 13:50:00,13,5,45,11
1441,11/11/17 13:51,10781204,1,,,Visa,454742 - 2c0f73707e1750dd5b47ce620db6e5f9ab61283a,,Committed,Offline Authorisation,,3.0,,2017-11-11 13:51:00,13,5,45,11
1442,11/11/17 16:13,10781204,1,,,Visa,446291 - 44cfcdf2ddb75b6b2572a8db5d5a9f0795b66143,,Committed,Offline Authorisation,,3.0,,2017-11-11 16:13:00,16,5,45,11
1443,11/11/17 17:47,10781204,1,,,MasterCard,535562 - b8d2af17d41b25be8c6c7010e793f86cf96a86b2,,Committed,Authorisation,,3.0,,2017-11-11 17:47:00,17,5,45,11
1444,12/11/17 10:56,10781204,1,,,Visa,481893 - e6e50cc4cc91e09deddf941f21b397fce5ed58bd,,Committed,Authorisation,,3.0,,2017-12-11 10:56:00,10,0,50,12
